class,filename,filepath,sha256,width,height,is_near_duplicate
tomato_Early blight,96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821.JPG,C:\Greenscan project\dataset\tomato_Early blight\96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821.JPG,1ab6eb0faae45450a694948324554f8f5a04fe2b21f38ab9e885499df3969042,256,256,False
tomato_Early blight,96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\96aa2fd2-d8dc-4650-9b56-7b0f25f27edf___RS_Erly.B 7821_final_masked.jpg,0b8020d7880bba6db41b052b534ca8bbe64b2a74829567a39a728018dcb69edf,256,256,False
tomato_Early blight,96f7a84a-cafa-487d-a032-548cfe965bdb___RS_Erly.B 9621.JPG,C:\Greenscan project\dataset\tomato_Early blight\96f7a84a-cafa-487d-a032-548cfe965bdb___RS_Erly.B 9621.JPG,22e45197edd0b613985b680b3303a3e5b94069d21f749f5fc55ab1103417c6a8,256,256,False
tomato_Early blight,96f7a84a-cafa-487d-a032-548cfe965bdb___RS_Erly.B 9621_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\96f7a84a-cafa-487d-a032-548cfe965bdb___RS_Erly.B 9621_final_masked.jpg,6c8861ad3b8e271cdd92473eb6b28345daf886489975b08cdb15a0896d570845,256,256,False
tomato_Early blight,9744fa97-16b3-4a16-afc0-c86ac0397759___RS_Erly.B 6411.JPG,C:\Greenscan project\dataset\tomato_Early blight\9744fa97-16b3-4a16-afc0-c86ac0397759___RS_Erly.B 6411.JPG,809b14b63793af40fe9096e86efd4718edfa0b77a24e74a2ab387de3acaf2a47,256,256,False
tomato_Early blight,9744fa97-16b3-4a16-afc0-c86ac0397759___RS_Erly.B 6411_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9744fa97-16b3-4a16-afc0-c86ac0397759___RS_Erly.B 6411_final_masked.jpg,8d4fb9031bbd4633d16b15c4a79bb8a28d8d4d2712263891e595281900b031bd,256,256,False
tomato_Early blight,98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411.JPG,C:\Greenscan project\dataset\tomato_Early blight\98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411.JPG,b24ec86977e101e318110bd549da60640f4ac2d43a226e5692da08535e2fb796,256,256,False
tomato_Early blight,98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\98009062-b345-4f14-bc90-f458e6027918___RS_Erly.B 7411_final_masked.jpg,b4b68ea0246707f6b6d5fb74fc852f0e7ed59c30544fdcb0a3f4c38d781a4803,256,256,False
tomato_Early blight,983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661.JPG,C:\Greenscan project\dataset\tomato_Early blight\983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661.JPG,f50b255d54df9d069faaaa1b4ed137d7bbe1085d0a518a9ac88ecb27a9b058e2,256,256,False
tomato_Early blight,983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661_final_masked.jpg,570736cb3294b6e0e34c8ca31c17e24e1d3461c026bed956aac9d8352b86d643,256,256,False
tomato_Early blight,987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B 7530.JPG,C:\Greenscan project\dataset\tomato_Early blight\987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B 7530.JPG,2114bcae79e3a8bfb09d44caeba27d7601f781d5fa4bc9488bea1cb3716d0e7c,256,256,False
tomato_Early blight,987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B 7530_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B 7530_final_masked.jpg,ebbf712e7d85341b132c8dbba68809025340ef4a5f7b6a10ee7b9bdf0dbb0cc5,256,256,False
tomato_Early blight,98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449.JPG,C:\Greenscan project\dataset\tomato_Early blight\98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449.JPG,f01d1bb4fef52ad6984fbdcb5ac0add139322b1f9ab6681150270f9928d0cb0a,256,256,False
tomato_Early blight,98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449_final_masked.jpg,b39a0a234ee9a76d4be34230f0a185ee8464f49eb9047ee6ba08c452fd3b4876,256,256,False
tomato_Early blight,99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,C:\Greenscan project\dataset\tomato_Early blight\99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,fc5a2647c8e1ad7b177c0c6420c5eb7de15772de5b855d18a3721ef4215b24f5,256,256,False
tomato_Early blight,99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619_final_masked.jpg,aa5208a41bbc02f6661a9104d271267a7b65b16aa1f6db84306453245a9175da,256,256,False
tomato_Early blight,99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B 7387.JPG,C:\Greenscan project\dataset\tomato_Early blight\99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B 7387.JPG,8da521d64cb7c4d54ba73c1d9f32880d4304efe99d9259e7dbd044fe6086cf21,256,256,False
tomato_Early blight,99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B 7387_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B 7387_final_masked.jpg,bbcd372e2070bd34806902481b0e59078a1fa108887ac24899bdb009c5332845,256,256,False
tomato_Early blight,99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522.JPG,C:\Greenscan project\dataset\tomato_Early blight\99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522.JPG,91cfc40c487e85c44337aa677fa7e0a3c04e4ac7bb432a46abb88e7f9c3e6473,256,256,False
tomato_Early blight,99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522_final_masked.jpg,a35ab796c419aebf891747bcd230b41c82985409036081e4c8e5294a5168d09e,256,256,False
tomato_Early blight,9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467.JPG,C:\Greenscan project\dataset\tomato_Early blight\9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467.JPG,9f3aaa309586bdb455db62a00ffdcd94a464a83979ace543b8df82fb7017966c,256,256,False
tomato_Early blight,9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467_final_masked.jpg,96d6ecde841a3b58640dcf0293c7f8571540921042e38de8e2a656b08ffc844e,256,256,False
tomato_Early blight,9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B 7697.JPG,C:\Greenscan project\dataset\tomato_Early blight\9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B 7697.JPG,77728d14c04fefea6170f50104c6018049df1f79c975503cb70ee91756ab64c0,256,256,False
tomato_Early blight,9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B 7697_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B 7697_final_masked.jpg,fe86ac16913a663df584be5b41ea969e33700638b4784d95d761c6f03e1edda3,256,256,False
tomato_Early blight,9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B 7424.JPG,C:\Greenscan project\dataset\tomato_Early blight\9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B 7424.JPG,13106984b73b69c9fb53f075807a3739cd400209bf6ce26971c5a574959f87b6,256,256,False
tomato_Early blight,9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B 7424_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B 7424_final_masked.jpg,61c4b5099c239bb50e435ff2fa7a7aaed3e77c9ad2d6e42671d688e488a6cce7,256,256,False
tomato_Early blight,9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,C:\Greenscan project\dataset\tomato_Early blight\9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,320762e8a5000ce357ee35660d7dac0141171e66690b215a80cb43dffc651e92,256,256,False
tomato_Early blight,9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428_final_masked.jpg,b0f2df966fb18f420ad6d7d7a1ee9efbf73e9917ec00aae53ebf0973ea10aa83,256,256,False
tomato_Early blight,9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B 7707.JPG,C:\Greenscan project\dataset\tomato_Early blight\9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B 7707.JPG,fab79b46d1257e67bd2ab59e7f6520a64fc380d98d094d915e63617cfb7b24c4,256,256,False
tomato_Early blight,9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B 7707_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B 7707_final_masked.jpg,009d74472826694b0e5f4685c8d3925686ccd5ca49cc5adeda68d8cb6f2e9903,256,256,False
tomato_Early blight,9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731.JPG,C:\Greenscan project\dataset\tomato_Early blight\9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731.JPG,e19afd914a17f5457ccddb1a34773043ee10fe76710a533b93d29b530abab6af,256,256,False
tomato_Early blight,9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731_final_masked.jpg,ff30bf994a55802319b63cbe5cdd4774edecafb5f80327cc6700d80a4c641f0e,256,256,False
tomato_Early blight,9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324.JPG,C:\Greenscan project\dataset\tomato_Early blight\9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324.JPG,dae0f23ccc7957ffbd91b1a9c6cecb62e29a9eda3905321db6aeea1ff3d09f91,256,256,False
tomato_Early blight,9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324_final_masked.jpg,0751cdc88cb63e038a36f5b9833bc1e33609d5458c062dcfc4f99cfae8227f72,256,256,False
tomato_Early blight,9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B 7457_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B 7457_final_masked.jpg,6a87e79eb9c69f74291b07ba1aac1d791afbab4d070859c8473b44ff900de325,256,256,False
tomato_Early blight,9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B 7839_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B 7839_final_masked.jpg,a442a9091592cfa161804f34900b96e9ac58f9fb3106284e5ed992c8018a49c3,256,256,False
tomato_Early blight,9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B 7811_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B 7811_final_masked.jpg,28bd6409386667bb29a76ea3ebb2e6043a52c521bda8697ae8088622eb5aaea0,256,256,False
tomato_Early blight,9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367_final_masked.jpg,b28ebbe5dce5aa4c30791c347fc40e13992af144cae93919af8e087f5eb1efaf,256,256,False
tomato_Early blight,9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B 7685_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B 7685_final_masked.jpg,a4f3ab2b0e4a2a758df2fde4813114390f798a111fbc473474433759d876934e,256,256,False
tomato_Early blight,9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565_final_masked.jpg,f4ce698efa5b2aec0a9a83af94a82cc22e797759af3ba0de246a1cb4abc84f7a,256,256,False
tomato_Early blight,9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B 7425_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B 7425_final_masked.jpg,ee07315bf2e0bf7ab877fe0b1383e1bad0fa5edc8a1e22ccb777358f766cd7ae,256,256,False
tomato_Early blight,9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B 9476_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B 9476_final_masked.jpg,24035f6ff8fc5a37aa859d718a12c4c78a934d1fab4268b3237a299f0fb2ff3a,256,256,False
tomato_Early blight,9eaef8d7-dd22-449e-b837-d01a7eb4afe6___RS_Erly.B 7686_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9eaef8d7-dd22-449e-b837-d01a7eb4afe6___RS_Erly.B 7686_final_masked.jpg,c3192a495698cb4fb463fd6817e5fa12d5762789a93b2e93ebd30c3699c0dbb6,256,256,False
tomato_Early blight,9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681_final_masked.jpg,b0b6d657c3a5879639f3f94272439f206af76d41d93c14f33c411fe97408d3d3,256,256,False
tomato_Early blight,9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B 9419_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B 9419_final_masked.jpg,e2fdb9d9c9bc668fe2d098860336029a05d987b0f36665f744bf73ff155ceca8,256,256,False
tomato_Early blight,9f77a006-11c0-4466-bdb3-9273b299450d___RS_Erly.B 7800_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9f77a006-11c0-4466-bdb3-9273b299450d___RS_Erly.B 7800_final_masked.jpg,cb5c19215c9a91514bc21ba87b6d632e0909bd9dfddb519f1aa53254f716f2c0,256,256,False
tomato_Early blight,9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B 7806_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B 7806_final_masked.jpg,02553414f69659a75a30a174ab1f929fe464a536547e1b8735262f9b66c416d6,256,256,False
tomato_Early blight,9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B 9495_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B 9495_final_masked.jpg,acce1870a8d1b75db8d70aed818cdebe61032025dfb292d2af07e7c284240bdf,256,256,False
tomato_Early blight,a007bf16-ab14-4d3c-99b1-0710882cbb17___RS_Erly.B 9388_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a007bf16-ab14-4d3c-99b1-0710882cbb17___RS_Erly.B 9388_final_masked.jpg,e5463304f6ff48a5b0ed8ce2e9452533f24f8f4123bd0b3c3bd9cc377d81c572,256,256,False
tomato_Early blight,a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B 7550_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B 7550_final_masked.jpg,8cb104931eed7d33e71d36d16cac215521cb4f572de4e620535bef78f73a8109,256,256,False
tomato_Early blight,a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B 7357_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B 7357_final_masked.jpg,1b55d0f52e670faa0fde71c079e4781e342ee36fb8ed2c81850442bf8a950474,256,256,False
tomato_Early blight,a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B 7791_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B 7791_final_masked.jpg,2003c9a6296f20a3d1ca545d246aee810a295ebef77710aefa42aefde84ea04c,256,256,False
tomato_Early blight,a138ec63-9d5e-4c6d-97d6-da0159c93c0a___RS_Erly.B 7744_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a138ec63-9d5e-4c6d-97d6-da0159c93c0a___RS_Erly.B 7744_final_masked.jpg,ea8f24ec565ff884f270bd7a711fe27349468f43892b482cb806f0e911f40b47,256,256,False
tomato_Early blight,a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515_final_masked.jpg,290ea66d0b7f31a80ed01278b86765b50970a7e2d6c1bc7efbdd921d7e5e6a02,256,256,False
tomato_Early blight,a1e875bd-5c06-4031-b0c0-9413d754df0e___RS_Erly.B 8221_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a1e875bd-5c06-4031-b0c0-9413d754df0e___RS_Erly.B 8221_final_masked.jpg,382cc82edb42aa350c43cfae87c80bf8f75c2c48cece6f22d831f16286881c0f,256,256,False
tomato_Early blight,a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B 7639_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B 7639_final_masked.jpg,90c11fb06615f766745e7a47614d4552e08520a3b5f6321ca3f3bf66ee9e55ce,256,256,False
tomato_Early blight,a24d6927-cb21-4d9b-acc1-780ef36cbbf8___RS_Erly.B 7671_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a24d6927-cb21-4d9b-acc1-780ef36cbbf8___RS_Erly.B 7671_final_masked.jpg,8dd39e063755935b14a256be387912ea36910865051e5ba3b55a10ef8ac0db9a,256,256,False
tomato_Early blight,a278a40a-bb25-4210-b646-2d232245851a___RS_Erly.B 7719_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a278a40a-bb25-4210-b646-2d232245851a___RS_Erly.B 7719_final_masked.jpg,a7b6bd07f4fb6619f65be92270fbb8264fb671dea76303af70a7e41a2c088cfc,256,256,False
tomato_Early blight,a28eb895-ef7c-49cc-bc0f-5e01498e5ca2___RS_Erly.B 6463_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a28eb895-ef7c-49cc-bc0f-5e01498e5ca2___RS_Erly.B 6463_final_masked.jpg,f2619a5754cb42e98bb8c98f69862da481c6578ae74f09ff1f59644eef0784a0,256,256,False
tomato_Early blight,a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B 9446_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B 9446_final_masked.jpg,f998c1a476f40b757ec1d3f4825f238d261cb6cbd85ab912724e6a515a262d3c,256,256,False
tomato_Early blight,a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371_final_masked.jpg,7f089572bad8be967202e2e0454d74e46e8a283fa2c602fc54eb6e31fd68fbf4,256,256,False
tomato_Early blight,a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B 9412_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B 9412_final_masked.jpg,0867dd2740943e02eda0ad318700c67693addbd0e3fb67438edca6bd6478b089,256,256,False
tomato_Early blight,a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B 7368_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B 7368_final_masked.jpg,2142f12d7aca1d6283b9fdcccb60cfbc47bdef9e51b5bf2a45d90fe908adc768,256,256,False
tomato_Early blight,a3af61fe-3cde-4083-963f-909bfced23db___RS_Erly.B 7590_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a3af61fe-3cde-4083-963f-909bfced23db___RS_Erly.B 7590_final_masked.jpg,a7e4e4964d847a09d49afc33734385cb7c93752702949ffb7d1a293e927f9f18,256,256,False
tomato_Early blight,a3d07302-420d-4b4e-94f2-6694ef9d2088___RS_Erly.B 7652_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a3d07302-420d-4b4e-94f2-6694ef9d2088___RS_Erly.B 7652_final_masked.jpg,3c13722d72e2c2663deb9272ab7d8846484e10a933db2847758993ba854ba3cb,256,256,False
tomato_Early blight,a40e0118-57f7-4a3c-92f5-07e968449dd0___RS_Erly.B 9536_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a40e0118-57f7-4a3c-92f5-07e968449dd0___RS_Erly.B 9536_final_masked.jpg,d6d1ecff7deb838f5b055b4403f394e6fcf5a6483c5a3a7944319ca2692d6dba,256,256,False
tomato_Early blight,a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B 7504_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B 7504_final_masked.jpg,788ae0126a6a1e506c7247a79c2d0f0ca4342045724146d05e576f288ed0a990,256,256,False
tomato_Early blight,a47435d5-cd96-4f92-96b9-edd35046c88f___RS_Erly.B 6390_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a47435d5-cd96-4f92-96b9-edd35046c88f___RS_Erly.B 6390_final_masked.jpg,df0ec53c7cd61334be514cc4727be1af95b3637d94958fc1d2175f61fd773523,256,256,False
tomato_Early blight,a48e8b60-3636-4f7e-8ce2-d6625d866720___RS_Erly.B 7458_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a48e8b60-3636-4f7e-8ce2-d6625d866720___RS_Erly.B 7458_final_masked.jpg,ee5a43442938a017fa3181e0644e78afe8c761a7e551e01f0a038f02e485f379,256,256,False
tomato_Early blight,a4bf3663-8d32-49e7-8394-cd0d29531704___RS_Erly.B 9465_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a4bf3663-8d32-49e7-8394-cd0d29531704___RS_Erly.B 9465_final_masked.jpg,44940fd3c18cabbd46d605e32887fe2980871f8d1356ff9f36bda049385e077a,256,256,False
tomato_Early blight,a52492e3-7916-4a13-a175-6a6c0dd3440a___RS_Erly.B 7613_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a52492e3-7916-4a13-a175-6a6c0dd3440a___RS_Erly.B 7613_final_masked.jpg,073fa0f73b6d588d137a7082ab2f69d1d1963fcef3c0ab974ae616b43dbbd3bf,256,256,False
tomato_Early blight,a54e9f9d-e56b-4097-83c2-b137f9111edf___RS_Erly.B 9411_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a54e9f9d-e56b-4097-83c2-b137f9111edf___RS_Erly.B 9411_final_masked.jpg,42f47b95061e2e62a820f6e489e93acb2d37715b8f3eae79439c083ba207357c,256,256,False
tomato_Early blight,a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly.B 8372_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly.B 8372_final_masked.jpg,adda7947b629e50c84dd9feec73e324c5dd02936385b653d8901c96c73f10a6a,256,256,False
tomato_Early blight,a5c26ace-e91d-4afc-a958-eee6bbe7aed2___RS_Erly.B 6361_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a5c26ace-e91d-4afc-a958-eee6bbe7aed2___RS_Erly.B 6361_final_masked.jpg,62e60aff9bc28a9dcc4e1c3c86164a6dad1679a73b086491333a3f5606b15b2b,256,256,False
tomato_Early blight,a6041f09-68f2-4865-ad78-81018617d2c4___RS_Erly.B 6450_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a6041f09-68f2-4865-ad78-81018617d2c4___RS_Erly.B 6450_final_masked.jpg,9dfa608909235b6df6b4f20151d1bf80bd5726f7dff5aedd6822edecc2d7521a,256,256,False
tomato_Early blight,a67b9ba1-99ff-4826-8f7b-1b89ca61980e___RS_Erly.B 7597_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a67b9ba1-99ff-4826-8f7b-1b89ca61980e___RS_Erly.B 7597_final_masked.jpg,99ca21007cc6b1d9865f9acffd76738f4cd60b14688e202f2671638bf229b41b,256,256,False
tomato_Early blight,a6abb0cb-af59-4136-a928-f08d5313ae36___RS_Erly.B 7561_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a6abb0cb-af59-4136-a928-f08d5313ae36___RS_Erly.B 7561_final_masked.jpg,31fa7ad934dc45070d30299868ad33c2fb1642a642507c67c04f2c5e9a59dcd5,256,256,False
tomato_Early blight,a6d7438a-35f6-40fb-ab5c-a46cdfef7e83___RS_Erly.B 9594_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a6d7438a-35f6-40fb-ab5c-a46cdfef7e83___RS_Erly.B 9594_final_masked.jpg,94f8eee31c939dc257b1b140dd25f145bcd3e05cbd3d735f2ae353e22f27c0b0,256,256,False
tomato_Early blight,a725f34d-c57c-4189-9ec8-6aeec7fb6a78___RS_Erly.B 6452_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a725f34d-c57c-4189-9ec8-6aeec7fb6a78___RS_Erly.B 6452_final_masked.jpg,e483446358a664d78d999d163cab42c875297200d210093ad1f4260f080a3198,256,256,False
tomato_Early blight,a7782a03-c8c5-459a-af4c-fbca70cea302___RS_Erly.B 8303_final_masked.jpg,C:\Greenscan project\dataset\tomato_Early blight\a7782a03-c8c5-459a-af4c-fbca70cea302___RS_Erly.B 8303_final_masked.jpg,1582367a19e67c91edff4cd054b8c0b91c5c4650c31ffc04456dc56db53c445a,256,256,False
